OrderID,Odate,Sdate,City,State,Country,ZIP,Region,ProdID,Category,ProdName,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2013-113117,2013-08-17,2013-08-23,Davis,California,United States,95616,West,OFF-PA-10000019,Office Supplies,Xerox 1931,32.4,5,0,15.552,1.74
CA-2013-148684,2013-12-26,2013-12-30,Fayetteville,Arkansas,United States,72701,South,TEC-AC-10001838,Technology,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2,0,171.9914,34.67
CA-2013-148684,2013-12-26,2013-12-30,Fayetteville,Arkansas,United States,72701,South,FUR-FU-10003553,Furniture,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0,137.54,15.7
CA-2014-125367,2014-07-24,2014-07-31,New York City,New York,United States,10011,East,OFF-BI-10002412,Office Supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,3,0.2,4.35,0.23
CA-2014-124744,2014-06-22,2014-06-26,Wheeling,West Virginia,United States,26003,East,OFF-BI-10002852,Office Supplies,Ibico Standard Transparent Covers,82.4,5,0,40.376,7.22
CA-2014-124744,2014-06-22,2014-06-26,Wheeling,West Virginia,United States,26003,East,OFF-PA-10001970,Office Supplies,Xerox 1908,447.84,8,0,219.4416,32.88
CA-2014-128363,2014-08-14,2014-08-19,Memphis,Tennessee,United States,38109,South,OFF-AP-10001563,Office Supplies,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7,0.2,30.6054,14.46
CA-2014-128363,2014-08-14,2014-08-19,Memphis,Tennessee,United States,38109,South,OFF-FA-10003495,Office Supplies,Staples,24.32,5,0.2,9.12,1.86
CA-2014-128363,2014-08-14,2014-08-19,Memphis,Tennessee,United States,38109,South,TEC-AC-10003709,Technology,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752,0.1
CA-2014-128363,2014-08-14,2014-08-19,Memphis,Tennessee,United States,38109,South,OFF-EN-10003845,Office Supplies,Colored Envelopes,14.76,5,0.2,4.797,0.92
CA-2014-128363,2014-08-14,2014-08-19,Memphis,Tennessee,United States,38109,South,FUR-CH-10002073,Furniture,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604,23.66
US-2012-118766,2012-10-15,2012-10-22,Dallas,Texas,United States,75217,Central,OFF-EN-10001415,Office Supplies,Staples,4.464,1,0.2,1.674,0.23
US-2012-118766,2012-10-15,2012-10-22,Dallas,Texas,United States,75217,Central,OFF-BI-10002813,Office Supplies,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,0.28
CA-2013-149762,2013-12-04,2013-12-08,Morgan Hill,California,United States,95037,West,FUR-TA-10004147,Furniture,Hon 4060 Series Tables,268.704,3,0.2,6.7176,41.55
CA-2013-149762,2013-12-04,2013-12-08,Morgan Hill,California,United States,95037,West,OFF-AR-10001662,Office Supplies,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184,2.18
CA-2013-149762,2013-12-04,2013-12-08,Morgan Hill,California,United States,95037,West,FUR-BO-10001337,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,34.5
CA-2013-167605,2013-04-29,2013-05-01,Saint Charles,Illinois,United States,60174,Central,FUR-FU-10001602,Furniture,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612,2.27
CA-2014-165323,2014-06-18,2014-06-22,New York City,New York,United States,10024,East,TEC-MA-10003673,Technology,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.205,419.06
CA-2014-165323,2014-06-18,2014-06-22,New York City,New York,United States,10024,East,TEC-AC-10004992,Technology,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072,10.04
CA-2014-100783,2014-09-05,2014-09-09,Garland,Texas,United States,75043,Central,OFF-AR-10000380,Office Supplies,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798,2.23
CA-2012-152513,2012-07-04,2012-07-08,San Diego,California,United States,92024,West,OFF-BI-10002706,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256,2.52
CA-2014-139822,2014-09-16,2014-09-22,Waterbury,Connecticut,United States,6708,East,TEC-AC-10001090,Technology,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.7964,3.18
CA-2014-107713,2014-03-14,2014-03-18,Columbia,Maryland,United States,21044,East,OFF-BI-10002026,Office Supplies,Avery Arch Ring Binders,174.3,3,0,81.921,10.82
CA-2014-134096,2014-09-25,2014-09-30,Hollywood,Florida,United States,33021,South,OFF-BI-10004002,Office Supplies,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418,1.02
CA-2013-125843,2013-08-14,2013-08-17,Springfield,Virginia,United States,22153,South,OFF-BI-10002309,Office Supplies,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0,10.7136,2.95
CA-2014-120404,2014-11-21,2014-11-25,New York City,New York,United States,10035,East,TEC-AC-10003433,Technology,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0,1.3365,0.51
CA-2014-120404,2014-11-21,2014-11-25,New York City,New York,United States,10035,East,TEC-PH-10001363,Technology,Apple iPhone 5S,569.99,1,0,170.997,22.74
CA-2014-167549,2014-07-26,2014-07-28,Dallas,Texas,United States,75217,Central,FUR-TA-10004767,Furniture,Safco Drafting Table,298.116,6,0.3,-4.2588,56.12
CA-2013-120082,2013-03-26,2013-03-28,New York City,New York,United States,10024,East,OFF-AR-10001955,Office Supplies,Newell 319,59.52,3,0,17.856,8.88
US-2013-168095,2013-07-16,2013-07-21,Portland,Oregon,United States,97206,West,OFF-PA-10003641,Office Supplies,Xerox 1909,105.52,5,0.2,34.294,10.32
CA-2014-166093,2014-08-18,2014-08-25,Brentwood,California,United States,94513,West,OFF-EN-10003134,Office Supplies,Staples,23.36,2,0,11.68,2.13
CA-2014-166093,2014-08-18,2014-08-25,Brentwood,California,United States,94513,West,OFF-PA-10003893,Office Supplies,Xerox 1962,8.56,2,0,3.852,1.11
CA-2014-166093,2014-08-18,2014-08-25,Brentwood,California,United States,94513,West,OFF-BI-10000174,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,0.33
CA-2014-166093,2014-08-18,2014-08-25,Brentwood,California,United States,94513,West,OFF-ST-10001496,Office Supplies,Standard Rollaway File with Lock,540.57,3,0,140.5482,33.69
CA-2014-166093,2014-08-18,2014-08-25,Brentwood,California,United States,94513,West,OFF-BI-10004230,Office Supplies,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,22.01
CA-2013-146325,2013-12-15,2013-12-18,San Diego,California,United States,92037,West,OFF-ST-10001590,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,8.45
CA-2014-134194,2014-12-26,2015-01-02,Dallas,Texas,United States,75081,Central,OFF-BI-10003684,Office Supplies,Wilson Jones Legal Size Ring Binders,39.582,9,0.8,-59.373,3.12
CA-2014-134194,2014-12-26,2015-01-02,Dallas,Texas,United States,75081,Central,OFF-AR-10001615,Office Supplies,Newell 34,31.744,2,0.2,2.3808,2.52
CA-2014-134194,2014-12-26,2015-01-02,Dallas,Texas,United States,75081,Central,OFF-BI-10001597,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568,4.14
CA-2011-131009,2011-03-01,2011-03-05,El Paso,Texas,United States,79907,Central,OFF-FA-10004395,Office Supplies,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325,2.05
CA-2011-131009,2011-03-01,2011-03-05,El Paso,Texas,United States,79907,Central,FUR-CH-10001270,Furniture,Harbour Creations Steel Folding Chair,362.25,6,0.3,0,25.22
CA-2011-131009,2011-03-01,2011-03-05,El Paso,Texas,United States,79907,Central,OFF-ST-10001469,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,8
CA-2012-145814,2012-11-19,2012-11-24,New York City,New York,United States,10035,East,OFF-BI-10003196,Office Supplies,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244,0.2
CA-2011-138359,2011-04-01,2011-04-06,Revere,Massachusetts,United States,2151,East,OFF-ST-10000636,Office Supplies,Rogers Profile Extra Capacity Storage Tub,66.96,4,0,2.6784,1.57
CA-2011-138359,2011-04-01,2011-04-06,Revere,Massachusetts,United States,2151,East,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,6.24,2,0,3.0576,0.34
CA-2014-131807,2014-10-06,2014-10-11,Chico,California,United States,95928,West,OFF-FA-10002780,Office Supplies,Staples,14.9,5,0,6.854,1.77
CA-2014-131807,2014-10-06,2014-10-11,Chico,California,United States,95928,West,OFF-AP-10004052,Office Supplies,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0,4.108,0.71
CA-2014-131807,2014-10-06,2014-10-11,Chico,California,United States,95928,West,FUR-TA-10004086,Furniture,KI Adjustable-Height Table,206.352,3,0.2,5.1588,12.23
CA-2014-131807,2014-10-06,2014-10-11,Chico,California,United States,95928,West,TEC-PH-10000702,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.2,2.6973,0.59
CA-2014-104864,2014-11-19,2014-11-24,Miramar,Florida,United States,33023,South,OFF-BI-10001636,Office Supplies,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.7,-16.1856,3.09
CA-2014-104864,2014-11-19,2014-11-24,Miramar,Florida,United States,33023,South,OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,0.2,48.632,23.72
CA-2014-104864,2014-11-19,2014-11-24,Miramar,Florida,United States,33023,South,OFF-PA-10003309,Office Supplies,Xerox 211,41.472,8,0.2,14.5152,0.28
CA-2012-138219,2012-03-23,2012-03-30,Los Angeles,California,United States,90049,West,OFF-PA-10000380,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0,16.68,2.16
CA-2013-157707,2013-10-11,2013-10-13,Denver,Colorado,United States,80219,West,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985,0.44
CA-2013-157707,2013-10-11,2013-10-13,Denver,Colorado,United States,80219,West,FUR-CH-10004853,Furniture,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.5882,15.39
US-2012-126753,2012-08-16,2012-08-20,Philadelphia,Pennsylvania,United States,19134,East,TEC-AC-10004227,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,0.2,-5.4558,3.47
US-2012-126753,2012-08-16,2012-08-20,Philadelphia,Pennsylvania,United States,19134,East,OFF-PA-10002787,Office Supplies,Xerox 227,10.368,2,0.2,3.6288,1.01
US-2012-126753,2012-08-16,2012-08-20,Philadelphia,Pennsylvania,United States,19134,East,FUR-FU-10001488,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0,47.06
US-2012-126753,2012-08-16,2012-08-20,Philadelphia,Pennsylvania,United States,19134,East,OFF-BI-10003727,Office Supplies,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588,0.72
CA-2011-166051,2011-05-31,2011-06-05,Jackson,Mississippi,United States,39212,South,TEC-PH-10002680,Technology,Samsung Galaxy Note 3,659.97,3,0,197.991,46.84
CA-2011-166051,2011-05-31,2011-06-05,Jackson,Mississippi,United States,39212,South,TEC-PH-10002538,Technology,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817,3.63
CA-2011-103800,2011-01-04,2011-01-08,Houston,Texas,United States,77095,Central,OFF-PA-10000174,Office Supplies,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.5512,1.82
CA-2011-113383,2011-09-10,2011-09-13,Clifton,New Jersey,United States,7011,East,OFF-AP-10004532,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184,15.81
CA-2014-152499,2014-01-23,2014-01-26,Chicago,Illinois,United States,60623,Central,OFF-FA-10002975,Office Supplies,Staples,15.12,5,0.2,4.914,0.88
CA-2014-152499,2014-01-23,2014-01-26,Chicago,Illinois,United States,60623,Central,OFF-AR-10003481,Office Supplies,Newell 348,7.872,3,0.2,0.8856,0.86
CA-2013-137939,2013-07-21,2013-07-24,Long Beach,New York,United States,11561,East,TEC-PH-10003589,Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176,11.32
US-2013-117793,2013-08-24,2013-08-30,Sheboygan,Wisconsin,United States,53081,Central,OFF-LA-10002945,Office Supplies,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,0,11.592,1.61
US-2013-117793,2013-08-24,2013-08-30,Sheboygan,Wisconsin,United States,53081,Central,OFF-ST-10002406,Office Supplies,Pizazz Global Quick File,14.97,1,0,4.1916,0.57
US-2013-117793,2013-08-24,2013-08-30,Sheboygan,Wisconsin,United States,53081,Central,TEC-AC-10003433,Technology,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891,0.12
CA-2013-133872,2013-06-15,2013-06-18,Boca Raton,Florida,United States,33433,South,TEC-AC-10000521,Technology,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,0.2,2.308,0.73
US-2012-165743,2012-11-20,2012-11-23,Aurora,Colorado,United States,80013,West,OFF-BI-10001982,Office Supplies,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,0.58
US-2012-165743,2012-11-20,2012-11-23,Aurora,Colorado,United States,80013,West,OFF-BI-10001758,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.3692,0.38
US-2014-105998,2014-11-04,2014-11-06,San Diego,California,United States,92037,West,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89,21.95
US-2011-148194,2011-05-04,2011-05-07,Seattle,Washington,United States,98105,West,FUR-FU-10001852,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.8976,2.13
US-2011-148194,2011-05-04,2011-05-07,Seattle,Washington,United States,98105,West,OFF-AP-10000696,Office Supplies,Holmes Odor Grabber,57.68,4,0,19.0344,1.24
CA-2012-110870,2012-12-12,2012-12-15,Los Angeles,California,United States,90032,West,TEC-AC-10002926,Technology,Logitech Wireless Marathon Mouse M705,299.94,6,0,128.9742,59.2
CA-2012-110870,2012-12-12,2012-12-15,Los Angeles,California,United States,90032,West,OFF-SU-10001225,Office Supplies,Staples,25.76,7,0,0.5152,4.91
CA-2011-143210,2011-12-01,2011-12-03,Lowell,Massachusetts,United States,1852,East,FUR-FU-10003878,Furniture,"Linden 10"" Round Wall Clock, Black",45.84,3,0,15.5856,5.84
CA-2011-143210,2011-12-01,2011-12-03,Lowell,Massachusetts,United States,1852,East,FUR-FU-10002268,Furniture,Ultra Door Push Plate,9.82,2,0,3.2406,1.27
CA-2012-110863,2012-11-17,2012-11-24,Oklahoma City,Oklahoma,United States,73120,Central,OFF-ST-10002756,Office Supplies,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124,7.82
CA-2012-110863,2012-11-17,2012-11-24,Oklahoma City,Oklahoma,United States,73120,Central,OFF-PA-10000474,Office Supplies,Staples,106.32,3,0,49.9704,6.62
CA-2011-127859,2011-03-17,2011-03-20,Philadelphia,Pennsylvania,United States,19134,East,OFF-PA-10003641,Office Supplies,Xerox 1909,126.624,6,0.2,41.1528,27.1
US-2012-136427,2012-06-20,2012-06-23,Aurora,Colorado,United States,80013,West,TEC-PH-10002070,Technology,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,0.2,15.743,18.02
CA-2014-120138,2014-05-26,2014-05-26,New York City,New York,United States,10009,East,TEC-AC-10002167,Technology,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,8,0,13.2,48.95
CA-2014-120138,2014-05-26,2014-05-26,New York City,New York,United States,10009,East,OFF-FA-10000936,Office Supplies,Acco Hot Clips Clips to Go,3.29,1,0,1.4805,0.49
US-2011-131870,2011-09-09,2011-09-11,Lancaster,Ohio,United States,43130,East,FUR-FU-10002501,Furniture,Nu-Dell Executive Frame,60.672,6,0.2,12.8928,12.07
US-2011-131870,2011-09-09,2011-09-11,Lancaster,Ohio,United States,43130,East,OFF-AR-10000634,Office Supplies,Newell 320,30.816,9,0.2,2.6964,5.12
CA-2014-167227,2014-11-03,2014-11-06,Saint Louis,Missouri,United States,63116,Central,OFF-AP-10001962,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0,20.975,26.81
CA-2014-167227,2014-11-03,2014-11-06,Saint Louis,Missouri,United States,63116,Central,OFF-PA-10001838,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,2.74
CA-2011-129189,2011-07-21,2011-07-25,Dallas,Texas,United States,75217,Central,OFF-EN-10003567,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,0.2,29.673,3.58
CA-2011-129189,2011-07-21,2011-07-25,Dallas,Texas,United States,75217,Central,FUR-CH-10004997,Furniture,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,65.18
CA-2012-132465,2012-09-11,2012-09-15,New York City,New York,United States,10035,East,FUR-FU-10000277,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0,50.5632,28.83
CA-2012-132465,2012-09-11,2012-09-15,New York City,New York,United States,10035,East,OFF-ST-10003641,Office Supplies,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,0,1.576,13.4
CA-2012-132465,2012-09-11,2012-09-15,New York City,New York,United States,10035,East,OFF-ST-10001932,Office Supplies,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752,27.59
CA-2013-166373,2013-10-22,2013-10-26,San Antonio,Texas,United States,78207,Central,TEC-AC-10002323,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282,9.26
CA-2013-158806,2013-01-07,2013-01-11,Amarillo,Texas,United States,79109,Central,OFF-PA-10004621,Office Supplies,Xerox 212,25.92,5,0.2,9.072,1.36
CA-2012-119690,2012-06-25,2012-06-28,Houston,Texas,United States,77041,Central,OFF-PA-10001019,Office Supplies,Xerox 1884,47.952,3,0.2,16.1838,9.95
CA-2012-119690,2012-06-25,2012-06-28,Houston,Texas,United States,77041,Central,FUR-FU-10004587,Furniture,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306,22
CA-2012-119690,2012-06-25,2012-06-28,Houston,Texas,United States,77041,Central,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,4.608,2,0.2,1.6704,0.48
CA-2014-169012,2014-07-11,2014-07-15,Columbus,Georgia,United States,31907,South,OFF-AP-10003278,Office Supplies,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0,10.8966,9.75
CA-2014-109393,2014-07-01,2014-07-03,Los Angeles,California,United States,90032,West,FUR-BO-10003966,Furniture,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294,52.12
CA-2014-121489,2014-08-22,2014-08-26,Seattle,Washington,United States,98115,West,OFF-ST-10000025,Office Supplies,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548,73.04
CA-2014-121489,2014-08-22,2014-08-26,Seattle,Washington,United States,98115,West,TEC-AC-10000682,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0,11.613,2.42
US-2014-133081,2014-03-12,2014-03-16,Cambridge,Massachusetts,United States,2138,East,FUR-FU-10001379,Furniture,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0,11.7568,1.6
CA-2014-165008,2014-09-16,2014-09-18,Salt Lake City,Utah,United States,84106,West,OFF-BI-10002794,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,0.2,106.9578,70.52
CA-2013-113600,2013-12-16,2013-12-18,Cuyahoga Falls,Ohio,United States,44221,East,OFF-BI-10000201,Office Supplies,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,0.68
CA-2014-130834,2014-11-04,2014-11-07,Wilmington,North Carolina,United States,28403,South,OFF-PA-10003673,Office Supplies,Strathmore Photo Mount Cards,16.272,3,0.2,5.2884,0.09
CA-2011-144974,2011-09-26,2011-09-30,Philadelphia,Pennsylvania,United States,19140,East,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.577,0.45
CA-2011-144974,2011-09-26,2011-09-30,Philadelphia,Pennsylvania,United States,19140,East,FUR-FU-10001095,Furniture,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.7664,1.55
CA-2011-109904,2011-07-14,2011-07-17,New York City,New York,United States,10009,East,OFF-AR-10004999,Office Supplies,Newell 315,17.94,3,0,4.485,1.81
CA-2014-152205,2014-09-29,2014-10-06,Philadelphia,Pennsylvania,United States,19134,East,OFF-BI-10004094,Office Supplies,GBC Standard Plastic Binding Systems Combs,2.655,1,0.7,-1.8585,0.28
CA-2012-121188,2012-08-28,2012-09-04,Los Angeles,California,United States,90049,West,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568,14.6
CA-2012-121188,2012-08-28,2012-09-04,Los Angeles,California,United States,90049,West,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0,29.1528,48.16
CA-2012-121188,2012-08-28,2012-09-04,Los Angeles,California,United States,90049,West,TEC-PH-10003589,Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.1116,1.33
CA-2012-121188,2012-08-28,2012-09-04,Los Angeles,California,United States,90049,West,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,4.16,2,0,1.7472,0.27
CA-2012-156013,2012-09-20,2012-09-26,Long Beach,New York,United States,11561,East,OFF-BI-10002437,Office Supplies,Recycled Premium Regency Composition Covers,24.448,2,0.2,8.8624,2.18
CA-2013-132997,2013-11-08,2013-11-10,Rochester,New York,United States,14609,East,TEC-PH-10000586,Technology,AT&T SB67148 SynJ,263.96,4,0,71.2692,23.41
CA-2013-132997,2013-11-08,2013-11-10,Rochester,New York,United States,14609,East,OFF-PA-10004983,Office Supplies,Xerox 23,12.96,2,0,6.2208,1.94
CA-2013-132997,2013-11-08,2013-11-10,Rochester,New York,United States,14609,East,OFF-ST-10003479,Office Supplies,"Eldon Base for stackable storage shelf, platinum",116.82,3,0,5.841,6.79
US-2012-160563,2012-10-20,2012-10-24,San Francisco,California,United States,94109,West,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,239.97,3,0,86.3892,18.24
US-2012-160563,2012-10-20,2012-10-24,San Francisco,California,United States,94109,West,FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,16.02,6,0,6.0876,1.02
CA-2014-151750,2014-01-02,2014-01-06,Huntsville,Texas,United States,77340,Central,FUR-FU-10002116,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5,0.6,-187.3815,8.12
CA-2014-151750,2014-01-02,2014-01-06,Huntsville,Texas,United States,77340,Central,FUR-CH-10003199,Furniture,Office Star - Contemporary Task Swivel Chair,310.744,4,0.3,-26.6352,13.73
CA-2014-151750,2014-01-02,2014-01-06,Huntsville,Texas,United States,77340,Central,OFF-BI-10000301,Office Supplies,GBC Instant Report Kit,6.47,5,0.8,-9.705,0.3
CA-2014-151750,2014-01-02,2014-01-06,Huntsville,Texas,United States,77340,Central,OFF-BI-10000343,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,14,0.8,-22.6842,0.9
CA-2012-106187,2012-06-23,2012-06-29,East Point,Georgia,United States,30344,South,FUR-FU-10000794,Furniture,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,9.3228,1.89
CA-2012-106187,2012-06-23,2012-06-29,East Point,Georgia,United States,30344,South,OFF-BI-10004519,Office Supplies,GBC DocuBind P100 Manual Binding Machine,165.98,1,0,74.691,8.22
US-2013-164945,2013-11-23,2013-11-28,New York City,New York,United States,10009,East,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.9952,7.82
CA-2012-150714,2012-10-26,2012-11-01,Springfield,Oregon,United States,97477,West,OFF-LA-10001474,Office Supplies,Avery 477,146.544,6,0.2,47.6268,8.87
CA-2012-150714,2012-10-26,2012-11-01,Springfield,Oregon,United States,97477,West,OFF-AP-10003287,Office Supplies,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.388,10.49
CA-2012-150714,2012-10-26,2012-11-01,Springfield,Oregon,United States,97477,West,OFF-BI-10002982,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,1.35
CA-2013-105753,2013-10-21,2013-10-27,Arlington,Virginia,United States,22204,South,FUR-FU-10000246,Furniture,Aluminum Document Frame,61.1,5,0,18.33,5.15
CA-2014-120894,2014-04-29,2014-05-03,Wilmington,North Carolina,United States,28403,South,OFF-AP-10000252,Office Supplies,Harmony HEPA Quiet Air Purifiers,28.08,3,0.2,5.265,1.24
CA-2012-107020,2012-07-10,2012-07-14,San Bernardino,California,United States,92404,West,OFF-BI-10003719,Office Supplies,Large Capacity Hanging Post Binders,39.92,2,0.2,12.974,3.34
US-2012-117492,2012-08-07,2012-08-09,Baltimore,Maryland,United States,21215,East,OFF-AP-10001492,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0,20.1708,20.48
CA-2012-127502,2012-12-10,2012-12-14,San Francisco,California,United States,94110,West,OFF-LA-10001613,Office Supplies,Avery File Folder Labels,5.76,2,0,2.8224,0.27
CA-2014-143658,2014-11-09,2014-11-14,New York City,New York,United States,10035,East,OFF-AR-10002818,Office Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0,32.97,10.2
CA-2014-133046,2014-07-28,2014-08-02,Seattle,Washington,United States,98115,West,OFF-PA-10003883,Office Supplies,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0,12.052,1.58
CA-2014-133046,2014-07-28,2014-08-02,Seattle,Washington,United States,98115,West,OFF-PA-10002787,Office Supplies,Xerox 227,12.96,2,0,6.2208,1.16
CA-2014-122798,2014-12-29,2015-01-02,Albuquerque,New Mexico,United States,87105,West,OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0,34.2925,11.34
CA-2014-122798,2014-12-29,2015-01-02,Albuquerque,New Mexico,United States,87105,West,OFF-PA-10004239,Office Supplies,Xerox 1953,4.28,1,0,1.926,0.54
CA-2013-169663,2013-03-11,2013-03-14,Los Angeles,California,United States,90045,West,TEC-MA-10000984,Technology,Okidata MB760 Printer,3357.6,3,0.2,377.73,84.36
CA-2012-149846,2012-05-22,2012-05-26,Los Angeles,California,United States,90045,West,OFF-LA-10004484,Office Supplies,Avery 476,8.26,2,0,3.7996,0.8
